movie_id,title,release_date,popularity,score_average,overview,poster_path,genres,director,actors
81774,돈 쥬앙,1986-11-04,411.797,5.7,"청년이 된 로져는 여름휴가를 보내기 위해서 아버지가 마련해준 시골별장에 내려간다. 건장한 일꾼들과 하녀들 간에 은밀히 행해지는 유희를 호기심에 차 관찰하던 로져는 서서히 이성에 대한 안목이 뜨여간다. 그 무렵 2차세계대전에 휘말려 젊은 일꾼들이 모두 전장으로 나가게 되어 별장에는 늙은 신부와 로져, 이렇게 두 남자만 남게 된다. 이를 기회로 로져는 젊은 하녀와 애틋한 연정의 싹을 틔우게 되고, 휴가가 끝날 무렵, 로져는 어엿한 성인이 되어 별장을 떠난다.",/lQmU5LbPm3xnJHieg9XtZsmfxl9.jpg,"35, 18",Jean-Claude Carrière,"Fabrice Josso, Serena Grandi, Claudine Auger, Marina Vlady, François Perrot"
1118721,Quiero Tu Vida,2023-05-03,393.634,6.3,,/hk2kW6uwTEa8cxDeF1UPfIpEYkF.jpg,35,Salma Hayek,"Erick Elías, Zuria Vega, Jesús Zavala, Bárbara de Regil, Natalia Téllez"
842945,슈퍼셀,2023-03-17,390.846,6.3,,/gbGHezV6yrhua0KfAgwrknSOiIY.jpg,28,Travis Zariwny,"Skeet Ulrich, Anne Heche, Daniel Diemer, Jordan Kristine Seamón, Alec Baldwin"
296271,더 데빌 컨스피러시,2023-01-13,386.31,6.3,,/2lUYbD2C3XSuwqMUbDVDQuz9mqz.jpg,"27, 14, 878, 53",Milan Chadima,"Alice Orr-Ewing, Joe Doyle, Eveline Hall, Peter Mensah, Joe Anderson"
869626,"마르셀, 신발 신은 조개",2022-06-24,386.137,7.8,"마르셀은 키가 1인치밖에 안 되는 귀여운 조개껍데기로, 할머니 코니, 애완용 보푸라기 앨런과 함께 다채로운 삶을 살아가고 있습니다. 한때는 거대한 조개 공동체의 일원이었지만, 지금은 미스터리한 비극의 유일한 생존자로 홀로 살아가고 있습니다. 하지만 한 다큐멘터리 영화감독이 에어비앤비 숙소의 어수선함 속에서 이들을 발견하고 온라인에 올린 단편 영화는 마르셀에게 수백만 명의 열렬한 팬을 확보하는 동시에 전례 없는 위험과 오랫동안 잃어버린 가족을 찾을 수 있다는 새로운 희망을 선사합니다.",/jaYmP4Ct8YLnxWAW2oYkUjeXtzm.jpg,"16, 35, 10751, 18, 12",Paul S. Mezey,"Jenny Slate, Dean Fleischer Camp, Isabella Rossellini, Joe Gabler, Shari Finkelstein"
447277,인어공주,2023-05-18,377.757,5.2,늘 바다 너머의 세상을 꿈꾸던 모험심 가득한 인어공주 에리얼이 조난당한 에릭 왕자를 구해주며 자신의 마음의 소리를 따라 금지된 인간 세상으로 나아가는 모험을 그린 작품,/8k8tmcx5e6ShpackLnDswBo1tnB.jpg,"12, 10751, 14, 10749",Colleen Atwood,"Halle Bailey, Jonah Hauer-King, Daveed Diggs, Awkwafina, Jacob Tremblay"
536554,메간,2022-12-28,378.289,7.4,"교통사고로 부모를 잃고 혼자가 된 소녀 ‘케이디’. 로봇 엔지니어이자, ‘케이디’의 보호자가 된 ‘젬마’는 ‘케이디’를 안전하게 지켜야 하는 프로그램이 입력된 AI 로봇 ‘메간’을 선물한다. 메간은 언제나 ‘케이디’의 곁을 지켜주며 함께 웃고, 힘들 땐 위로해주는 둘도 없는 친구가 된다. 어느 날, ‘케이디’가 위험에 처하자 ‘메간’은 예측할 수 없는 방향으로 업그레이드되며 감당할 수 없는 일들이 벌어지는데…",/v0TtgXaZZ6NeDxKackgQK9byEDL.jpg,"878, 27, 35",Terri Taylor,"Allison Williams, Violet McGraw, Jenna Davis, Amie Donald, Jen Van Epps"
1114905,죽음의 룰렛,2023-05-05,377.777,6.4,"가족 3명과 서로 일면식 없는 4명의 인물이 갑자기 납치되어 외딴 섬의 큰 별장에 갇힌 채 깨어나게 된 이후, 알 수 없는 범인의 지시에 의해 서로를 죽여야만 하는 살인 게임을 펼치게 되는 내용",/tP0xZWNqNNM0PEhkURsKriTQT9j.jpg,"53, 9648, 18, 27",Manolo Cardona,"Manolo Cardona, Maribel Verdú, Carla Adell, Juan Carlos Remolina, Adriana Paz"
747355,스와핑: 두 부부의 이혼여행,2020-08-28,376.602,8.5,,/wESfP4ZeBbwjjFw2tql4Bqx101Q.jpg,18,Lee Dae-gil,"Lee Chae-dam, Lee Soo, Yong Pal, Shin Yeon-ho"
994128,엘더리,2023-04-21,376.198,7.4,,/31W5qM3rfsdJwQCWjDRXa00T8xJ.jpg,"27, 53, 14",Fernando González Gómez,"Irene Anula, Zorion Eguileor, Josele Román, Paula Gallego, Juan Acedo"
631842,똑똑똑,2023-02-01,293.98,6.4,"휴가를 떠난 한 가족은 별장에 무단침입한 낯선 방문자들과 대치하게 된다. ‘레너드’(데이브 바티스타)와 낯선 방문자들은 세상의 종말을 막으러 왔다며, 가족 중 한 명을 희생시켜야만 인류의 멸망을 막을 수 있다는 잔혹한 선택을 하게 하는데… 가족을 살리면 인류가 멸망하고, 인류를 살리면 가족이 죽는다!",/mCDSOfcVJfMkGUNrNpXWFO7oNBY.jpg,"27, 53",Manny Siverio,"Dave Bautista, Jonathan Groff, Ben Aldridge, Kristen Cui, Nikki Amuka-Bird"
646389,플레인,2023-01-12,370.387,6.9,"평소와 다를 것 없던 어느 날, 기장 토렌스는 비행기 운행 중 거대한 폭풍우를 만나 정체모를 섬에 불시착한다. 살아남았다는 기쁨도 잠시, 비행기를 탈취하려는 무장단체의 인질극이 시작되고 토렌스는 탑승객 중 가장 피해야 할 의문의 살인범 가스파레와 손을 잡고 승객들과 함께 탈출을 시도하는데… 무장단체의 표적은 단 하나, 토렌스와 탑승객들! 목숨을 건 위험한 탈출 작전이 시작된다!",/8XDLgSlM6hb01iEWNRbqxKdFnGD.jpg,"28, 12, 53",Marco Beltrami,"Gerard Butler, Mike Colter, Yoson An, Tony Goldwyn, Daniella Pineda"
983282,The Artifice Girl,2023-04-27,276.074,6.5,,/A3qrVjsBd4IZ3QWHMs2x1dwRxuX.jpg,"878, 53, 18",Aaron B. Koontz,"Tatum Matthews, David Girard, Sinda Nichols, Franklin Ritch, Lance Henriksen"
849869,길복순,2023-02-17,357.594,6.9,"청부살인이 본업이지만 겉으로 보기에는 평범한 이벤트 회사인 MK 소속 킬러 길복순은 작품은 반드시 완수해 내는 성공률 100%의 킬러이자, 10대 딸을 둔 엄마다. 업계에서는 아무도 범접할 수 없는 에이스지만, 딸 재영과의 관계는 서툴기만 한 싱글맘인 그는 자신과 딸 사이의 벽을 허물기 위해 퇴사까지 결심한다. MK 대표 차민규의 재계약 제안의 답을 미룬 채, 마지막 작품에 들어간 복순은 임무에 숨겨진 진실을 알게 된 후, 회사가 허가한 일은 반드시 시도해야 한다는 규칙을 어기게 된다. 그 소식을 들은 MK는 물론, 모든 킬러들의 타겟이 되고야 마는데…",/1MQoYvEIvsCZMpTuBlWfbaliJes.jpg,"28, 80, 53",Kim Sang-bum,"Jeon Do-yeon, Sol Kyung-gu, Kim Si-a, Esom, Koo Kyo-hwan"
67308,옥보단 3D,2011-04-14,356.66,4.8,"뛰어난 재주와 매력적인 외모, 호방한 성격의 미앙생은 에로 지상주의를 꿈꾸지만, 사실은 제대로 기 한번 못 펴본 고개 숙인 남자. 지고지순한 옥향의 매력에 첫눈에 반해 결혼을 하지만, 부족한 물건 탓에 굴욕적인 첫날 밤을 보내고 점점 무기력해진다. 그러던 어느 날, 술과 여자로 가득한 지상최대의 낙원에 가게 된 미앙생은 음기충만 절세미인들을 만나 매일 밤 황홀경에 빠져든다. 하지만 화려한 몸놀림과 현란한 테크닉의 그녀들을 상대하기에는 자신의 물건이 턱없이 작다는 걸 깨닫고 자책에 빠진 미앙생. 이윽고 음양통달의 고수를 찾아가 특단의 비책을 마련하기로 결심한다. 바로 자신의 물건을 더욱 강력하게 업그레이드 시키는 것. 마침내 누구도 무시할 수 없는 막강한 파워의 거물이 되어 나타난 미앙생은 날이 갈수록 쾌락의 절정에 빠져들고, 그의 부인 옥향은 점점 잊혀져만 가는데… 과연, 미앙생은 이대로 황홀한 밤을 지배하는 천하제일 고수가 될 수 있을까?",/44qdUtA6f3y7daHwo4z3RPRYoKk.jpg,"18, 12, 10749, 28, 36",Mark Wu,"Saori Hara, Yukiko Suo, Tony Ho, Vonnie Lui, Leni Lan"
943822,프라이즈파이터: 더 라이프 오브 젬 벨처,2022-06-30,353.69,6.3,,/x3PIk93PTbxT88ohfeb26L1VpZw.jpg,"18, 36",Chris Gill,"Matt Hookings, Ray Winstone, Jodhi May, Marton Csokas, Russell Crowe"
455476,세인트 세이야: 더 비기닝,2023-04-27,313.466,6.4,슬럼가 격투장에서 싸우던 중 이상한 힘이 발현된 ‘세이야’가 자신이 아테나의 환생인 ‘시에나’를 지킬 운명임을 받아들이고 세상을 구하는 이야기,/fBNl8kpFMz5ugi3RGYfenKctzjq.jpg,"14, 28, 12",Yoshihiro Ike,"Mackenyu, Famke Janssen, Madison Iseman, Diego Tinoco, Mark Dacascos"
876792,극장판 전생했더니 슬라임이었던 건에 대하여: 홍련의 인연편,2022-11-25,350.056,7.7,"[템페스트]의 서쪽에 위치한 [라자 소아국]. 한때는 금 채굴로 번영했지만 지금은 번영의 그림자는 찾아볼 수조차 없고, 호수는 광산의 독에 오염되어 나라는 위기 상황에 처했다. 여왕 '토와'는 왕가에 대대로 전해 오는 왕관의 마력을 사용해 독을 제거하며 백성을 지키고 있었지만, 그 대가로 왕관에 걸려 있던 저주가 온몸에 퍼져 수명이 단축되고 있었다. 그러던 중, 템페스트에 갑자기 나타난 오거의 생존자 '히이로'. 베니마루 일행의 형님뻘이었다는 히이로는, 토와의 도움으로 살아남았던 것이었다. 자신을 구해 준 토와와 [라자 소아국]을 지키기 위해, 템페스트의 리무루에게 도움을 청하기 위해 온 히이로는 베니마루와 운명의 재회를 한다. 라자를 위기에서 구하기 위해, 그리고 토와에게 걸린 저주의 수수께끼를 풀기 위해, 리무루는 라자로 향하는데...... 그곳에는 놀라운 음모가 기다리고 있었다!",/kHeX34lOrTM793hCiCS72cIYY6i.jpg,"16, 14, 12",Tensai Okamura,"Miho Okasaki, Makoto Furukawa, Megumi Toyoguchi, Tomoaki Maeno, Sayaka Senbongi"
840326,시수,2023-01-27,349.851,7.3,,/dHx5yuBb05U9vNaNhIBD7jWyxPk.jpg,"28, 10752",Mitch Toles,"Jorma Tommila, Aksel Hennie, Jack Doolan, Mimosa Willamo, Onni Tommila"
758009,샷건 웨딩,2022-12-28,342.31,6.4,"‘다아시’(제니퍼 로페즈)와 ‘톰’(조쉬 더하멜)의 결혼식 당일, 우여곡절 끝에 결혼식에 참석할 모두가 섬에 모인다. 모든 게 순조로워 보이던 그때!  갑자기 들이닥친 해적으로 인해 결혼식장의 모두가 인질이 되고… ‘다아시’와 ‘톰’은 무사히 혼인서약을 마치기 위해 목숨을 건 버진 로드를 걷게 되는데…  죽이든가, 죽든가! 2023년 3월, 가장 화X한 웨딩이 온다!",/aGhII6CTTvpZwnElzAUB7ZbgjTN.jpg,"28, 35, 10749",Peter Deming,"Jennifer Lopez, Josh Duhamel, Jennifer Coolidge, Sônia Braga, Lenny Kravitz"
32516,금병매2,2009-03-04,438.251,6.2,"어린 시절 서문경은 호색한이자 엄청난 정력의 소유자인 아버지와 미모의 어머니 사이에서 부유한 집안의 자식으로 자란다. 어머니가 돌아가시던 날부터 당대 최고의 성(性)연구가인 아버지에게 ‘대물철권’, ‘풍차돌리기’, ‘벽타기’ 등의 최고의 성교의 기술과 강철 같은 성기를 단련하며 자란 문경은 자신의 남근을 붓(?)대용으로 사용할 정도로 장성하게 되고, 나날이 늘어만 가는 자신의 성욕을 주체하지 못하여 힘든 나날을 보내는데……  중국의 4대 기서인 소설 ‘금병매’가 원작으로, 전문기 감독 특유의 유머와 해학을 곁들여 블록버스터 에로틱 환타지 영화가 탄생되었다. 원작에 충실하면서도 현대인의 기호에 맞는 유머와 교훈(?)까지 심어주는 영화 ‘금병매’는 보는 이에게 잊지 못할 '쾌락으로의 여행'을 선사한다.",/rUv3JCETD0FsZepmcRuXXhHmqpC.jpg,"35, 18, 10749",Chin Man-Kei,"Oscar Lam Wai-Kin, Serina Hayakawa, Kaera Uehara, Winnie Leung, Hikaru Wakana"
774752,가디언즈 오브 갤럭시 홀리데이 스페셜,2022-11-25,265.274,7.3,퀼에게 잊지 못할 크리스마스를 선사하기 위해 가디언즈가 완벽한 선물을 찾아 지구로 향한다.,/hh1kvVSc1kl3Ub5klMao6Gi5i5Q.jpg,"35, 878, 12",John Murphy,"Chris Pratt, Dave Bautista, Karen Gillan, Pom Klementieff, Vin Diesel"
118340,가디언즈 오브 갤럭시,2014-07-30,319.432,7.9,"자칭 전설의 무법자 스타로드, 그러나 현실은 우주를 떠도는 그저그런 좀도둑에 불과한 피터 퀼은 무엇인지도 모른 채 오브를 훔쳤다가 생고생의 길로 접어든다. 값나가는 유물인 줄 알았던 오브가 실은 어마어마한 힘을 지닌 인피니티 스톤이었던 것. 뜻하지 않게 갤럭시의 절대악 타노스와 로난의 타겟이 된 그는 감옥에서 만난 암살자 가모라, 거구의 파이터 드랙스, 현상금 사냥꾼 로켓과 그루트 콤비와 불편한 동맹을 맺고 일명 가디언즈 오브 갤럭시를 결성하는데...",/w1NRMKrB4jytLgBgfA1CEuMBgBf.jpg,"28, 878, 12",Craig Wood,"Chris Pratt, Zoe Saldaña, Dave Bautista, Vin Diesel, Bradley Cooper"
1023313,La Exorcista,2022-11-02,314.672,5.9,,/d07xtqwq1uriQ1hda6qeu8Skt5m.jpg,27,Adrián García Bogliano,"María Evoli, Diana Bracho, Tina Romero, Norma Lazareno, Pilar Santacruz"
676710,어메이징 모리스,2022-12-16,303.583,7.1,"신기한 능력으로 성공적인 사기 행각을 이어가던 모리스와 친구들! 4차원 소녀 ‘멜리시아’에게 정체가 탄로나 어쩔 수 없이 그녀를 도와 마을에 숨겨진 비밀을 찾아 나선 그들은 세상을 지배하려는 절대악 ‘쥐마왕’의 음모를 알아채지만 뜻하지 않은 위험에 처한다. 가까스로 잡혀있던 ‘복숭아’를 구해낸 모리스와 친구들은 마을에서 탈출을 시도하고, 멜리시아는 허당 피리꾼 ‘키이스’와 함께 쥐마왕에게 맞서기 위해 진짜 마술피리를 찾아나서는데..  쥐마왕의 정체는 과연 무엇? 그리고 모리스와 친구들은 무사히 마을에서 벗어날 수 있을 것인가?!",/m4gi3r7JizAaURreUqjCk306vxz.jpg,"16, 12, 35, 10751, 14",Terry Rossio,"Hugh Laurie, Emilia Clarke, David Thewlis, Himesh Patel, Gemma Arterton"
265712,도라에몽: 스탠바이미,2014-08-08,248.46,7.3,"공부도 꽝, 운동도 꽝, 무얼해도 덜렁대고 소심한 소년 진구.  그런 진구에게 행복한 꿈과 미래를 선물하는 임무를 받고 22세기에서 날아온 최고의 친구, 도라에몽!  대나무 헬리콥터, 어디로든 문, 투명망토, 암기빵, 그리고 타임머신까지!  도라에몽은 온갖 미래의 비밀도구로 오직 진구만을 위한 노력에 나선다.  마지못해 임무를 부여 받고 미래에서 끌려온 도라에몽은 누구보다 착한 마음씨를 지닌 진구와 점차 특별한 우정을 나누게 되지만,  언제까지나 함께할 것 같던 두 단짝에게도 이별의 순간이 찾아오는데..  과연 도라에몽은 진구의 꿈과 행복을 이뤄줄 수 있을까?  우리가 몰랐던 도라에몽의 처음, 그리고 마지막 이야기가 펼쳐진다!",/q7YdWMCizuWCXsJkP7dQ7ASW7DJ.jpg,"16, 10751, 878, 14",Takashi Yamazaki,"Wasabi Mizuta, Megumi Oohara, Yumi Kakazu, Subaru Kimura, Tomokazu Seki"
634649,스파이더맨: 노 웨이 홈,2021-12-15,297.111,8.0,미스테리오의 계략으로 세상에 정체가 탄로난 스파이더맨 피터 파커는 하루 아침에 평범한 일상을 잃게 된다. 문제를 해결하기 위해 닥터 스트레인지를 찾아가 도움을 청하지만 뜻하지 않게 멀티버스가 열리면서 각기 다른 차원의 불청객들이 나타난다. 닥터 옥토퍼스를 비롯해 스파이더맨에게 깊은 원한을 가진 숙적들의 강력한 공격에 피터 파커는 사상 최악의 위기를 맞게 되는데…,/voddFVdjUoAtfoZZp2RUmuZILDI.jpg,"28, 12, 878",Sanja Milković Hays,"Tom Holland, Zendaya, Benedict Cumberbatch, Jacob Batalon, Jon Favreau"
1011679,샤크 사이드 오브 더 문,2022-08-12,296.696,5.3,,/v5CfpzxoJDkZxjZAizClFdlEF0U.jpg,"28, 878, 53, 27",David Michael Latt,"Maxi Witrak, Ego Mikitas, Michael Marcel, Tania Fox, Konstantin Podprugin"
1084225,The Park,2023-03-02,292.851,5.9,,/hR1jdCw0A9czgsbp45TASkjjBhA.jpg,"28, 18, 27, 878, 53",Erin Staub,"Chloe Guidry, Nhedrick Jabier, Carmina Garay, Billy Slaughter, Carli McIntyre"
985939,폴: 600미터,2022-08-11,228.477,7.3,내려갈 길이 끊겨버린 600미터 TV 타워 위에서  두 명의 친구가 살아남기 위해 펼치는 사상 최초의 고공 서바이벌 여기에서,/8huJowZK1t7MNLEKo3dgLAxmiLW.jpg,53,Barry Brooker,"Grace Caroline Currey, Virginia Gardner, Jeffrey Dean Morgan, Mason Gooding, Jasper Cole"
820232,귀멸의 칼날: 남매의 연,2019-03-29,282.138,7.9,"혈귀의 습격으로 가족을 잃은 소년 ‘탄지로’. 유일하게 살아남은 여동생 ‘네즈코’마저 혈귀로 변해 버리고 마는데…. ‘탄지로’는 ‘네즈코’를 인간으로 되돌리기 위해- 그리고 가족을 죽인 혈귀를 심판하기 위해- ‘귀살대’의 길을 가기로 결의한다. 혹독한 훈련 끝에 귀살대 대원으로 거듭난 ‘탄지로’는 복수의 칼날을 들고 목숨 건 사투를 시작하는데… 소년이여, 여동생을 구하기 위해 칼날을 들어라! 인간과 혈귀가 엮어낸 애절한 오누이의 이야기가 지금 시작된다-!",/3vlBg3kTsHioTy7owIDXFHNXBNk.jpg,"28, 16, 14",Haruo Sotozaki,"Natsuki Hanae, Akari Kito, Takahiro Sakurai, Hochu Otsuka, Yuki Kaji"
552688,내 이름은 마더,2023-05-04,278.037,6.9,은둔 생활을 하던 군 출신 암살자. 복수에 혈안이 된 무자비한 범죄자들의 손아귀에서 한 번도 만난 적 없는 딸을 지키기 위해 세상 밖으로 나온다.,/vnRthEZz16Q9VWcP5homkHxyHoy.jpg,"28, 53",Bina Daigeler,"Jennifer Lopez, Joseph Fiennes, Omari Hardwick, Gael García Bernal, Paul Raci"
616037,토르: 러브 앤 썬더,2022-07-06,238.902,6.6,"이너피스를 위해 자아 찾기 여정을 떠난 천둥의 신 토르. 그러나 우주의 모든 신들을 몰살하려는 신 도살자 고르의 등장으로 토르의 안식년 계획은 산산조각 나 버린다. 토르는새로운 위협에 맞서기 위해 킹 발키리, 코르그, 그리고 전 여자친구 제인과 재회하게 되고, 그녀가 묠니르를 휘두르는 마이티 토르가 되어 나타나 모두를 놀라게 한다. 이제 팀 토르는 고르의 복수에 얽힌 미스터리를 밝히고 더 큰 전쟁을 막기 위한 전 우주적 스케일의 모험을 시작하는데...",/un8ZDtx2SMwNwXRYy65aItnNjab.jpg,"14, 28, 35",Sarah Halley Finn,"Chris Hemsworth, Natalie Portman, Christian Bale, Tessa Thompson, Taika Waititi"
